workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP,SPEC_speed_score
500.perlbench_r,1319225679311,8013366828,2935615853459,284504383225,4374459764,9998,44793631,78.573,3.36,672.02,1.94,1.247,0.9290912759
500.perlbench_r,1325985149589,8040129952,2951367917274,285782191986,4405140804,10025,44963310,78.653,3.36,670.81,1.94,1.247,0.9290912759
500.perlbench_r,1332738214524,8065246503,2967209067513,287029576099,4435499782,10030,45129603,78.743,3.36,669.82,1.94,1.247,0.9290912759
500.perlbench_r,1339499579695,8094847536,2982691916714,288376457957,4466792113,10039,45318214,78.81,3.37,668.63,1.94,1.247,0.9290912759
500.perlbench_r,1346262699658,8122386618,2998473826752,289659645339,4498727492,10054,45490618,78.893,3.37,667.35,1.94,1.247,0.9290912759
500.perlbench_r,1353016466177,8144846669,3014983200176,290786022644,4529337478,10148,45630960,78.973,3.37,666.18,1.94,1.25,0.9290912759
500.perlbench_r,1359753152618,8169684678,3031096268350,291984399258,4560440916,10241,45783579,79.087,3.37,665.56,1.94,1.25,0.9290912759
500.perlbench_r,1366376000040,8198695476,3045971114319,293271463724,4590937241,10344,45967009,79.153,3.37,664.22,1.94,1.25,0.9290912759
500.perlbench_r,1373137867794,8226951487,3061642427129,294566580675,4622447891,10439,46144109,79.233,3.37,663.05,1.94,1.25,0.9290912759
500.perlbench_r,1379896048147,8254966006,3077232775908,295883568418,4654279660,10457,46324813,79.307,3.37,661.837,1.94,1.25,0.9290912759
500.perlbench_r,1386659067856,8280241403,3093186288858,297117390572,4685596494,10475,46484005,79.38,3.37,660.757,1.94,1.25,0.9290912759
500.perlbench_r,1393412414592,8310180159,3108608862749,298470449396,4717304823,10527,46670947,79.453,3.37,659.663,1.94,1.25,0.9290912759
500.perlbench_r,1400128127458,8340788077,3123877529803,299849958075,4748944087,10579,46864467,79.52,3.37,658.403,1.94,1.25,0.9290912759
500.perlbench_r,1406324554973,8366172758,3137966485679,301011991805,4777206413,10609,47017884,79.583,3.37,657.353,1.94,1.25,0.9290912759
502.gcc_r,6586205917,42573662,10058041755,2262402109,39111786,35,2504282,48.763,3.48,267.007,1.8,1.437,0.8660629109
502.gcc_r,13169228509,126168785,18243624809,5073947581,97083937,59,3064827,49.053,3.49,190.86,1.79,1.483,0.8660629109
502.gcc_r,19964091329,169955945,28059174904,7607576344,157962797,80,3788920,50.377,3.51,165.93,1.78,1.46,0.8660629109
502.gcc_r,26769128935,269176618,39184589213,9880244935,187557582,97,3919226,49.833,3.48,207.56,1.8,1.583,0.8660629109
502.gcc_r,33640586783,311188963,47920568597,12478357977,251386832,106,4534600,51.053,3.49,193.653,1.79,1.563,0.8660629109
502.gcc_r,40664955882,349400676,57114116822,15000453716,319912654,118,5262534,51.627,3.5,177.017,1.78,1.533,0.8660629109
502.gcc_r,46985139025,529335139,64831119664,17803722731,338459201,129,5403487,52.097,3.48,191.737,1.79,1.61,0.8660629109
502.gcc_r,53054005894,708502300,72291872116,20568436679,354955461,416,5521594,52.603,3.48,203.313,1.79,1.657,0.8660629109
502.gcc_r,59540627489,915520333,80105207004,23694006686,371863449,588,5616059,53.06,3.47,216.147,1.8,1.673,0.8660629109
502.gcc_r,66154897458,1059672625,89586716927,26368336862,393686418,595,5743951,52.41,3.46,230.28,1.8,1.697,0.8660629109
502.gcc_r,72761651489,1195856309,97725930668,29420640527,423859457,615,6033428,52.733,3.45,232.25,1.8,1.707,0.8660629109
502.gcc_r,79552400610,1255750210,106775219298,32063401920,480444915,636,6766572,52.7,3.46,220.3,1.8,1.69,0.8660629109
502.gcc_r,86505397408,1285353278,116343033552,34607602437,551918439,664,7590419,52.697,3.46,209.34,1.8,1.677,0.8660629109
502.gcc_r,93541441374,1310220769,125938131110,37262796209,625790795,696,8542567,52.84,3.47,200.56,1.79,1.667,0.8660629109
502.gcc_r,100318058939,1351338576,134781233045,39794071953,691302145,727,9273842,52.957,3.48,194.003,1.79,1.65,0.8660629109
502.gcc_r,106817159466,1419858469,143344474871,42161215739,740857301,764,9676702,53.137,3.48,193.31,1.79,1.647,0.8660629109
502.gcc_r,113529763858,1468356113,152410308213,44491788413,798955233,798,10150325,53.277,3.48,190.033,1.79,1.637,0.8660629109
502.gcc_r,120390898926,1510944659,161593171454,46887010733,860927412,833,10687349,53.373,3.48,186.537,1.79,1.627,0.8660629109
502.gcc_r,127124035854,1555729450,170455736547,49328811220,921921648,869,11150391,53.473,3.49,184.083,1.79,1.62,0.8660629109
502.gcc_r,133739584582,1610912584,180406583972,51729506957,972356094,898,11532830,53.473,3.49,185.783,1.79,1.613,0.8660629109
502.gcc_r,140404897754,1659285160,190733699807,54085679059,1025914181,921,11939215,53.557,3.49,185.633,1.78,1.613,0.8660629109
502.gcc_r,147052522215,1710931028,200716823227,56499925818,1072011956,951,13463151,53.567,3.49,187.257,1.78,1.61,0.8660629109
502.gcc_r,153692636081,1786605203,210555655966,58980034361,1114701956,958,14771979,53.34,3.49,188.903,1.79,1.603,0.8660629109
502.gcc_r,160376768312,1857400297,219346864242,61611765799,1171306123,984,15372287,53.18,3.5,186.967,1.78,1.6,0.8660629109
502.gcc_r,167161364534,1902565151,228128930507,64269221347,1237925856,1005,16116986,53.187,3.5,184.12,1.78,1.593,0.8660629109
502.gcc_r,173934906554,1932073457,237345287631,66860861145,1312817719,1027,16882376,53.24,3.5,181.357,1.78,1.59,0.8660629109
502.gcc_r,180355251712,2035784204,246548382494,69534205373,1361895886,1048,17413253,53.27,3.49,180.027,1.78,1.59,0.8660629109
502.gcc_r,186400203048,2206537327,254170628446,72553653189,1383203241,1072,18157582,53.393,3.49,182.273,1.78,1.607,0.8660629109
502.gcc_r,192528332446,2398356459,262053716522,75559604272,1400834106,1094,18537122,53.563,3.49,184.903,1.78,1.62,0.8660629109
502.gcc_r,198863533115,2595564884,269675909161,78676526861,1418374348,1116,18792590,53.657,3.49,188.14,1.78,1.64,0.8660629109
502.gcc_r,205396517561,2777539133,278085353560,81654654189,1437752868,1137,19030374,53.777,3.48,191.24,1.78,1.657,0.8660629109
502.gcc_r,212034342834,2887314256,290685504612,83542142949,1463753212,1160,19112127,53.563,3.48,195.157,1.78,1.66,0.8660629109
502.gcc_r,218829832387,2973988682,305448418093,84936507472,1491368229,1183,19147679,52.95,3.47,200.833,1.78,1.663,0.8660629109
502.gcc_r,225493495888,3115579549,314707532195,87622355802,1515464455,1207,19252766,52.397,3.47,206.293,1.78,1.673,0.8660629109
502.gcc_r,231773848650,3277256642,320859578612,90909636484,1536386172,1228,19319392,52.27,3.46,208.59,1.79,1.683,0.8660629109
502.gcc_r,237637776155,3439033219,326284262809,94048679170,1553212088,1255,19358469,52.427,3.46,209.01,1.79,1.697,0.8660629109
502.gcc_r,243775914604,3537662464,333225061183,96828267537,1591796411,1282,19941467,52.61,3.46,209.67,1.79,1.703,0.8660629109
502.gcc_r,250185474777,3602849041,341389093737,99322397583,1642029377,1306,20627362,52.623,3.46,208.667,1.79,1.7,0.8660629109
502.gcc_r,256838660895,3648004775,349911724978,101868090144,1705522483,1334,21504779,52.64,3.46,205.663,1.79,1.693,0.8660629109
502.gcc_r,263540122132,3692013828,358789793946,104412427388,1767671225,1362,22496905,52.657,3.46,203.473,1.79,1.69,0.8660629109
502.gcc_r,270306063402,3744079882,367691269176,107020166383,1830004755,1385,23298992,52.707,3.47,201.153,1.78,1.683,0.8660629109
502.gcc_r,277015676027,3804677346,376766908125,109541009058,1886752198,1409,23902941,52.757,3.47,199.803,1.78,1.68,0.8660629109
502.gcc_r,283593203857,3865223646,385538713856,111948440759,1939297599,1434,24372093,52.83,3.47,199.053,1.78,1.68,0.8660629109
502.gcc_r,290030559550,3915010938,393747544323,114201897194,1994103952,1442,24885987,52.893,3.47,197.7,1.78,1.673,0.8660629109
502.gcc_r,296589801596,3961177059,402473655214,116514852128,2049404498,1451,25370511,52.96,3.47,196.417,1.78,1.67,0.8660629109
502.gcc_r,303227100617,4022954010,411774535547,118924871160,2096174749,1476,25794612,53.013,3.47,196.037,1.78,1.667,0.8660629109
502.gcc_r,309997834054,4083101234,421349739123,121415493970,2145962172,1482,26205748,53.04,3.47,196.517,1.78,1.667,0.8660629109
502.gcc_r,316756481769,4146643408,431155853750,123857871941,2189257575,1518,27005764,53.1,3.47,196.687,1.78,1.663,0.8660629109
502.gcc_r,323515665245,4218591079,440381018211,126451544123,2234470771,1538,27963022,53.08,3.48,197.033,1.78,1.66,0.8660629109
502.gcc_r,330268441192,4334257024,450884521712,129033354120,2264363197,1552,28647344,53.383,3.47,198.48,1.78,1.653,0.8660629109
502.gcc_r,337008129174,4436997315,462250342826,131475204538,2290450176,1559,28770539,54.35,3.45,201.43,1.77,1.647,0.8660629109
502.gcc_r,343800258835,4540196748,475002096561,133683574451,2311015872,1570,28821281,55.563,3.43,204.93,1.76,1.633,0.8660629109
502.gcc_r,350564931792,4717068377,484529816920,136702690987,2327424149,1625,28849361,56.577,3.41,207.99,1.75,1.627,0.8660629109
502.gcc_r,357315881081,4935912917,492085896382,140210687933,2336720665,1647,28865198,57.307,3.4,210.31,1.75,1.617,0.8660629109
502.gcc_r,364085653477,5116883330,500071593651,143543541693,2357120005,1673,28978738,57.9,3.39,211.94,1.75,1.61,0.8660629109
502.gcc_r,370674501283,5249918022,509618206948,146273254147,2383188839,1700,29174791,58.183,3.39,213.287,1.75,1.607,0.8660629109
502.gcc_r,377130282764,5325348814,520026653830,148644906461,2425745214,1721,29531435,58.007,3.39,214.357,1.75,1.607,0.8660629109
502.gcc_r,383656016692,5392251124,530166267843,150997758639,2473182354,1750,29917735,57.923,3.39,214.387,1.75,1.607,0.8660629109
502.gcc_r,390351588375,5444507738,539172427533,153612399554,2533911837,1785,30702044,57.863,3.39,213.157,1.75,1.607,0.8660629109
502.gcc_r,397116522089,5497325876,548258628079,156159495564,2596245173,1792,31312195,57.783,3.4,211.573,1.75,1.603,0.8660629109
502.gcc_r,403952036504,5542738927,557237835165,158697612954,2661509190,1797,31926253,57.733,3.4,209.563,1.75,1.597,0.8660629109
502.gcc_r,410748031582,5579852350,566556953983,161091222215,2727157853,1804,32494597,57.683,3.4,207.98,1.75,1.597,0.8660629109
502.gcc_r,417576163373,5622784818,575980587737,163512846061,2785378000,1833,33009743,57.623,3.4,206.85,1.75,1.597,0.8660629109
502.gcc_r,424140735857,5774797086,583835050621,166429989498,2814761266,1874,33221718,57.577,3.4,206.98,1.75,1.6,0.8660629109
502.gcc_r,430503149563,5934913628,591872609674,169273762127,2839161666,1919,33416089,57.527,3.4,208.22,1.75,1.603,0.8660629109
502.gcc_r,436761126715,6143893283,599481959888,172349055401,2855359205,1930,33480629,57.533,3.4,209.573,1.75,1.613,0.8660629109
502.gcc_r,443142127741,6280889374,609013189810,175094810756,2882736737,1950,33802457,57.463,3.4,210.937,1.75,1.617,0.8660629109
502.gcc_r,449569160884,6428663916,618088717472,177985530776,2906610625,1957,33915070,57.37,3.4,212.003,1.75,1.617,0.8660629109
502.gcc_r,456056845503,6512818754,628441978431,180514874688,2945698908,1962,34421657,57.21,3.4,213.18,1.75,1.62,0.8660629109
502.gcc_r,462424673385,6604424529,638026289738,183193302331,2983257698,1970,34782655,57.197,3.4,213.547,1.75,1.617,0.8660629109
502.gcc_r,469005552942,6648459475,647927326224,185583954921,3039723721,1976,35323248,57.147,3.41,213.33,1.75,1.617,0.8660629109
502.gcc_r,475588487665,6693347421,657261863231,187965380351,3095311633,1982,35770873,57.113,3.41,212.843,1.76,1.613,0.8660629109
502.gcc_r,482058388149,6747033882,666008291687,190379703174,3145206544,1989,36128907,57.093,3.41,211.997,1.76,1.613,0.8660629109
502.gcc_r,488394842051,6856930885,675396622593,192604896673,3175111117,2018,38271122,57.033,3.41,211.993,1.76,1.613,0.8660629109
502.gcc_r,494494790341,7029120691,683541270331,195232874451,3200773110,2028,38727108,56.99,3.41,212.573,1.76,1.617,0.8660629109
502.gcc_r,500531685424,7204113235,692617484903,197648992826,3218817938,2052,39580349,56.883,3.41,214.027,1.76,1.617,0.8660629109
502.gcc_r,506424309420,7415823718,700473899683,200618913305,3235180475,2159,39703799,56.82,3.41,215.443,1.76,1.62,0.8660629109
502.gcc_r,512229422496,7619274516,707956620435,203494074307,3249610019,2268,39775718,56.78,3.41,216.65,1.76,1.63,0.8660629109
502.gcc_r,517972127090,7833022095,715104293462,206731925966,3262822210,2377,39874204,56.793,3.41,217.867,1.76,1.633,0.8660629109
502.gcc_r,523910578690,8046967729,723567456025,209786620036,3278862787,2441,39958042,56.77,3.41,219.077,1.76,1.637,0.8660629109
502.gcc_r,529796997284,8266860554,730961185063,213068547596,3293589799,2556,40024038,56.78,3.41,220.263,1.76,1.64,0.8660629109
502.gcc_r,535704943265,8468656197,739376442646,216063336745,3309721162,2666,40127367,56.757,3.41,221.523,1.76,1.643,0.8660629109
502.gcc_r,541541709719,8683029527,747017390799,219091923889,3325247283,2775,40205288,56.737,3.41,222.753,1.76,1.65,0.8660629109
502.gcc_r,547236684803,8879906396,754304189630,221990237824,3339358695,2868,40275599,56.73,3.41,223.953,1.76,1.657,0.8660629109
502.gcc_r,552814091334,9071924839,761452488177,224685472151,3352169455,2970,40366051,56.7,3.41,225.253,1.76,1.657,0.8660629109
502.gcc_r,558349970430,9264098160,768865314306,227396800208,3365869659,3082,40447664,56.68,3.41,226.35,1.76,1.66,0.8660629109
502.gcc_r,563729779868,9451967424,775448154716,230028542004,3379447518,3189,40505912,56.693,3.41,227.477,1.76,1.667,0.8660629109
502.gcc_r,569123795983,9646208916,782001269583,232743459583,3390554165,3300,40569195,56.66,3.41,228.577,1.76,1.67,0.8660629109
502.gcc_r,574562309543,9833053766,788916244668,235347569414,3404696087,3339,40654565,56.653,3.41,229.773,1.76,1.673,0.8660629109
502.gcc_r,580024739852,10026342649,795734301774,237976008960,3418295809,3348,40708408,56.64,3.41,230.967,1.76,1.677,0.8660629109
502.gcc_r,585648864064,10217412213,802449674450,240674305403,3430769374,3352,40764639,56.643,3.41,232.157,1.77,1.68,0.8660629109
502.gcc_r,591163785573,10405734994,809709495025,243260045487,3443520164,3358,40848276,56.623,3.41,233.283,1.77,1.683,0.8660629109
502.gcc_r,596895726649,10598420818,816692851147,245969294653,3456939915,3363,40923367,56.593,3.41,234.497,1.77,1.687,0.8660629109
502.gcc_r,602405742193,10789435489,823398372233,248678779423,3470110303,3368,40976413,56.623,3.41,235.47,1.77,1.69,0.8660629109
502.gcc_r,607879722724,10980110630,829843600362,251367526821,3481621904,3375,41043307,56.603,3.41,236.67,1.77,1.693,0.8660629109
502.gcc_r,613318742408,11170088791,836762848851,254017229153,3495353158,3384,41118923,56.593,3.41,237.71,1.77,1.7,0.8660629109
502.gcc_r,618910216985,11365436129,843491015109,256674470653,3509149145,3404,41173082,56.593,3.41,238.883,1.77,1.7,0.8660629109
502.gcc_r,624640330863,11551639350,850192930588,259391067023,3521431808,3426,41231432,56.603,3.42,240,1.77,1.7,0.8660629109
502.gcc_r,630253737899,11701597263,858143636402,261806188286,3536391462,3454,43000686,56.57,3.42,241.037,1.77,1.703,0.8660629109
502.gcc_r,636084851259,11911136882,865584645478,264361289413,3550089116,3477,43388503,56.547,3.42,242.28,1.77,1.707,0.8660629109
502.gcc_r,641825431838,12064121897,873833253732,266747159504,3569353755,3496,44293611,56.527,3.42,243.32,1.77,1.71,0.8660629109
502.gcc_r,647772743935,12248514833,881852014953,269163095468,3583651883,3502,44656621,56.453,3.42,244.63,1.77,1.71,0.8660629109
502.gcc_r,653402829121,12446612509,888503820646,271882874982,3599079168,3506,44769196,56.403,3.41,245.65,1.77,1.71,0.8660629109
502.gcc_r,659080246443,12631577399,895553539601,274496716633,3612125368,3526,44842941,56.37,3.42,246.683,1.77,1.71,0.8660629109
502.gcc_r,664771577859,12759719237,900564758128,277347827066,3624224441,3548,45026006,56.347,3.41,247.63,1.77,1.717,0.8660629109
502.gcc_r,670800044749,12873206751,905793380924,280116688466,3636697891,3576,45223081,56.35,3.41,248.377,1.77,1.72,0.8660629109
502.gcc_r,676460557351,13050340597,912378213750,282816997806,3649908088,3594,45349467,56.327,3.41,249.103,1.77,1.723,0.8660629109
502.gcc_r,682403196760,13189276681,918423649070,285598439801,3663867469,3617,45529352,56.307,3.41,249.88,1.77,1.727,0.8660629109
502.gcc_r,688186012261,13338527143,924504945328,288331618897,3677287176,3640,45653984,56.29,3.41,250.55,1.77,1.73,0.8660629109
502.gcc_r,694191307158,13466671422,930363560096,291159521997,3691316346,3660,45841066,56.257,3.41,251.203,1.77,1.73,0.8660629109
502.gcc_r,700103534334,13648223310,937882256394,293878613435,3705992265,3682,45944940,56.233,3.42,252.003,1.77,1.733,0.8660629109
502.gcc_r,705913500000,13794610388,943907581245,296636431522,3720105946,3706,46092694,56.223,3.41,252.89,1.77,1.737,0.8660629109
502.gcc_r,711648825118,13946316542,949877552024,299318864659,3733510352,3725,46209287,56.223,3.42,253.633,1.77,1.74,0.8660629109
502.gcc_r,717543483806,14073647112,955651363587,302122053310,3746812513,3752,46355437,56.197,3.42,254.17,1.77,1.74,0.8660629109
502.gcc_r,723517571226,14259677567,962892887224,304819092530,3760307050,3776,46466405,56.167,3.42,254.963,1.77,1.743,0.8660629109
502.gcc_r,729286774410,14436401458,968959604655,307706135314,3774162158,3800,46586390,56.153,3.42,255.87,1.77,1.747,0.8660629109
502.gcc_r,735001850808,14616312474,975352468968,310609004391,3786692393,3822,46672774,56.153,3.42,256.563,1.77,1.75,0.8660629109
502.gcc_r,740907598415,14749370290,980929839827,313517298847,3798933803,3843,46848479,56.143,3.42,257.303,1.77,1.75,0.8660629109
502.gcc_r,746790170581,14879703602,986209104150,316364624372,3812207667,3865,47024802,56.143,3.42,257.943,1.77,1.75,0.8660629109
502.gcc_r,752788531934,15076095685,993319830502,319226211193,3826155881,3890,47141400,56.113,3.42,258.413,1.77,1.753,0.8660629109
502.gcc_r,758507752350,15223271061,999062537221,321964345300,3839338478,3911,47284025,56.107,3.42,259.267,1.77,1.757,0.8660629109
502.gcc_r,764259487360,15385186700,1004290050659,325021441620,3851140242,3936,47426172,56.097,3.42,259.783,1.77,1.763,0.8660629109
502.gcc_r,770174500155,15489409202,1009876126000,327775945785,3863851177,4012,47600788,56.1,3.42,260.543,1.77,1.763,0.8660629109
502.gcc_r,776178220148,15691572077,1016954629413,330602417449,3878164338,4093,47729519,56.057,3.42,260.98,1.77,1.763,0.8660629109
502.gcc_r,781913954915,15866539716,1022976146684,333340233234,3890923936,4210,47810041,56.02,3.42,261.763,1.77,1.763,0.8660629109
502.gcc_r,787823705942,16025766944,1029072820653,336075423021,3902890507,4262,47919910,56.037,3.42,262.63,1.77,1.77,0.8660629109
502.gcc_r,793977003693,16184619206,1034186159408,339100584269,3914918043,4364,48095776,56.05,3.42,263.41,1.77,1.773,0.8660629109
502.gcc_r,800253161101,16305227351,1038657719410,342137573167,3926646753,4438,48342759,56.013,3.42,263.953,1.77,1.773,0.8660629109
502.gcc_r,806376899308,16499778773,1046134674588,344857031048,3940603361,4518,48458313,55.993,3.42,264.507,1.77,1.773,0.8660629109
502.gcc_r,812336148718,16666267946,1051525375800,347679673194,3953634399,4540,48567565,55.98,3.42,265.547,1.77,1.777,0.8660629109
